OrderDetailID,OrderID,ProductID,Quantity,TotalAmount
51953,14860,171,3,40316.97
51954,14860,25,6,91915.14
51955,14860,227,6,52803.36
51956,14860,186,6,99068.58
51957,14860,173,5,16287.7
51958,14860,6,4,6368.44
51959,14861,14,6,80175.18
51960,14861,81,1,13411.97
51961,14861,10,3,14783.64
51962,14861,83,6,5424.12
51963,14862,247,1,602.16
51964,14862,183,6,79654.02
51965,14863,12,6,52298.88
51966,14863,26,5,68800.35
51967,14863,211,1,7443.19
51968,14863,196,2,8511.88
51969,14864,216,6,21899.46
51970,14865,27,6,107693.58
51971,14865,69,4,24573.6
51972,14865,211,1,7443.19
51973,14865,4,5,49058.3
51974,14866,78,4,76105.68
51975,14866,186,2,33022.86
51976,14866,203,2,884.3
51977,14866,215,3,16908.12
51978,14867,58,5,29523.45
51979,14867,96,2,4556.76
51980,14867,81,3,40235.91
51981,14867,188,1,9970.15
51982,14867,159,2,21351.82
51983,14868,67,1,10360.07
51984,14868,168,1,9722.57
51985,14868,136,3,45616.5
51986,14868,115,6,111176.28
51987,14868,250,3,54765.06
51988,14869,25,6,91915.14
51989,14869,124,3,27524.34
51990,14869,21,1,7543.28
51991,14869,18,4,1312.28
51992,14869,130,2,5366.76
51993,14869,59,3,53712.78
51994,14870,92,6,78565.68
51995,14870,221,2,14523.36
51996,14870,64,1,7524.05
51997,14870,97,6,40754.1
51998,14870,157,5,2252.5
51999,14871,161,6,66816.66
52000,14872,68,3,8172.15
52001,14872,53,5,65936.35
52002,14872,86,1,6910.79
52003,14872,185,1,7676.98
52004,14872,140,4,57268.48
52005,14872,198,2,36462.7
52006,14873,165,3,29243.4
52007,14873,74,6,7088.46
52008,14873,118,1,4634.78
52009,14873,86,3,20732.37
52010,14874,33,1,10776.49
52011,14875,205,1,6325.44
52012,14875,53,1,13187.27
52013,14875,169,6,21547.62
52014,14876,39,6,117042.06
52015,14877,22,1,386.0
52016,14877,3,5,60600.25
52017,14877,229,6,119439.06
52018,14877,15,3,24039.96
52019,14877,150,1,5584.68
52020,14877,229,2,39813.02
52021,14878,215,1,5636.04
52022,14878,138,1,8524.86
52023,14878,202,6,97359.06
52024,14878,103,5,75633.7
52025,14878,121,1,15543.57
52026,14878,192,3,18607.65
52027,14879,189,4,10722.68
52028,14879,123,2,34053.46
52029,14879,90,4,51823.04
52030,14880,54,6,96745.92
52031,14880,173,2,6515.08
52032,14880,202,4,64906.04
52033,14880,228,4,2669.0
52034,14881,160,6,64056.12
52035,14881,28,5,17462.55
52036,14881,229,2,39813.02
52037,14882,4,5,49058.3
52038,14882,143,5,62701.75
52039,14882,226,6,80986.26
52040,14883,79,2,39000.76
52041,14883,34,4,67214.56
52042,14883,11,6,51366.0
52043,14883,7,6,20329.68
52044,14883,232,3,58473.03
52045,14883,237,5,29447.1
52046,14884,222,1,18692.59
52047,14885,66,3,40795.11
52048,14885,186,4,66045.72
52049,14886,159,3,32027.73
52050,14886,135,6,102615.18
52051,14886,101,6,54460.92
52052,14886,154,1,14849.15
52053,14886,115,3,55588.14
52054,14886,228,4,2669.0
52055,14887,130,2,5366.76
52056,14887,125,2,4020.68
52057,14887,48,4,34456.2
52058,14887,216,4,14599.64
52059,14887,2,3,28346.43
52060,14888,76,5,44410.45
52061,14888,7,4,13553.12
52062,14888,42,4,30498.92
52063,14888,2,3,28346.43
52064,14888,143,2,25080.7
52065,14889,34,4,67214.56
52066,14889,43,3,33181.74
52067,14889,186,3,49534.29
52068,14890,204,6,91298.46
52069,14890,21,2,15086.56
52070,14890,248,6,20143.56
52071,14890,170,2,22949.9
52072,14891,157,5,2252.5
52073,14892,156,2,15242.08
52074,14892,19,6,26939.28
52075,14892,18,4,1312.28
52076,14893,24,5,18899.25
52077,14893,44,5,46835.8
52078,14893,1,1,18185.79
52079,14894,222,1,18692.59
52080,14895,224,4,30342.96
52081,14895,49,5,25186.65
52082,14895,205,3,18976.32
52083,14896,43,5,55302.9
52084,14896,100,4,9546.92
52085,14896,3,2,24240.1
52086,14896,116,2,30406.38
52087,14896,68,6,16344.3
52088,14897,114,4,40041.88
52089,14897,174,1,18712.21
52090,14898,34,6,100821.84
52091,14898,6,4,6368.44
52092,14898,241,1,7868.11
52093,14899,16,6,28414.56
52094,14900,150,1,5584.68
52095,14900,229,4,79626.04
52096,14900,214,3,23031.24
52097,14900,218,1,10427.23
52098,14900,246,2,16981.04
52099,14900,57,4,27278.24
52100,14901,105,5,98634.4
52101,14901,58,6,35428.14
52102,14902,146,4,61796.6
52103,14902,127,4,68292.36
52104,14902,153,3,52061.28
52105,14902,126,3,22653.93
52106,14902,33,1,10776.49
52107,14903,9,4,15972.4
52108,14903,207,6,80581.86
52109,14903,14,4,53450.12
52110,14903,79,5,97501.9
52111,14904,153,5,86768.8
52112,14904,159,2,21351.82
52113,14904,227,2,17601.12
52114,14904,18,6,1968.42
52115,14905,85,6,83313.54
52116,14906,155,6,109498.62
52117,14907,245,6,92955.42
52118,14908,229,1,19906.51
52119,14908,24,4,15119.4
52120,14908,121,5,77717.85
52121,14909,8,2,30887.26
52122,14909,115,3,55588.14
52123,14910,35,1,13581.03
52124,14911,136,4,60822.0
52125,14911,12,6,52298.88
52126,14911,138,4,34099.44
52127,14911,193,3,30381.0
52128,14912,231,4,62739.2
52129,14912,5,5,33571.35
52130,14913,28,3,10477.53
52131,14913,133,1,5538.37
52132,14913,126,6,45307.86
52133,14914,218,4,41708.92
52134,14914,190,6,50488.86
52135,14914,63,3,9261.15
52136,14914,81,5,67059.85
52137,14914,188,5,49850.75
52138,14914,99,1,18170.66
52139,14915,34,4,67214.56
52140,14915,196,1,4255.94
52141,14915,219,2,11006.48
52142,14915,146,2,30898.3
52143,14915,223,4,53819.88
52144,14916,120,5,13714.6
52145,14916,25,2,30638.38
52146,14916,160,5,53380.1
52147,14917,101,4,36307.28
52148,14917,102,5,99384.4
52149,14917,123,3,51080.19
52150,14917,192,2,12405.1
52151,14917,149,6,106390.44
52152,14917,77,2,11050.38
52153,14918,19,3,13469.64
52154,14918,4,1,9811.66
52155,14918,180,2,12057.8
52156,14918,213,3,5464.02
52157,14919,209,5,69880.15
52158,14919,28,5,17462.55
52159,14919,77,5,27625.95
52160,14919,216,5,18249.55
52161,14919,148,3,6390.87
52162,14919,217,6,108699.9
52163,14920,75,3,44551.17
52164,14920,5,3,20142.81
52165,14920,111,3,18709.38
52166,14920,150,3,16754.04
52167,14921,56,2,26551.48
52168,14921,208,6,84519.42
52169,14921,108,4,52736.32
52170,14921,61,2,20846.64
52171,14922,60,4,51356.84
52172,14922,46,6,11961.3
52173,14922,128,1,1059.83
52174,14922,59,5,89521.3
52175,14922,166,3,11522.4
52176,14923,236,1,14113.25
52177,14923,147,3,23680.71
52178,14923,108,1,13184.08
52179,14923,112,4,37977.08
52180,14924,51,2,877.62
52181,14924,22,6,2316.0
52182,14924,144,4,29701.56
52183,14925,139,3,3796.38
52184,14925,81,2,26823.94
52185,14925,127,5,85365.45
52186,14926,201,6,84284.1
52187,14926,143,3,37621.05
52188,14926,51,1,438.81
52189,14927,75,2,29700.78
52190,14927,29,6,104346.84
52191,14927,187,3,15498.03
52192,14927,65,6,103389.0
52193,14927,222,2,37385.18
52194,14928,240,4,66081.4
52195,14928,73,1,15076.54
52196,14929,85,4,55542.36
52197,14930,158,3,49319.91
52198,14930,173,1,3257.54
52199,14930,210,5,49278.5
52200,14931,220,1,17711.37
52201,14931,190,3,25244.43
52202,14931,220,2,35422.74
52203,14932,27,2,35897.86
52204,14932,223,5,67274.85
52205,14932,94,1,9084.34
52206,14932,28,4,13970.04
52207,14933,214,2,15354.16
52208,14933,183,5,66378.35
52209,14933,132,4,34130.08
52210,14933,41,4,70849.96
52211,14934,239,2,30442.28
52212,14934,18,5,1640.35
52213,14934,52,1,17162.87
52214,14934,63,1,3087.05
52215,14934,173,2,6515.08
52216,14935,192,4,24810.2
52217,14935,4,1,9811.66
52218,14935,240,3,49561.05
52219,14935,242,6,87520.32
52220,14936,238,2,3665.0
52221,14936,103,3,45380.22
52222,14936,218,1,10427.23
52223,14936,117,2,13435.36
52224,14937,73,1,15076.54
52225,14938,3,6,72720.3
52226,14938,182,2,39028.42
52227,14938,63,3,9261.15
52228,14938,170,4,45899.8
52229,14939,216,5,18249.55
52230,14939,201,6,84284.1
52231,14939,81,2,26823.94
52232,14939,128,1,1059.83
52233,14939,149,2,35463.48
52234,14940,158,2,32879.94
52235,14940,239,5,76105.7
52236,14940,72,5,46032.55
52237,14940,128,2,2119.66
52238,14941,211,2,14886.38
52239,14941,90,2,25911.52
52240,14941,55,1,15858.6
52241,14942,125,2,4020.68
52242,14942,75,6,89102.34
52243,14943,84,5,60839.35
52244,14943,48,6,51684.3
52245,14944,24,4,15119.4
52246,14944,224,5,37928.7
52247,14945,185,5,38384.9
52248,14945,18,5,1640.35
52249,14945,196,5,21279.7
52250,14945,140,6,85902.72
52251,14945,229,5,99532.55
52252,14945,81,6,80471.82
52253,14946,38,6,88898.58
52254,14946,93,3,43961.1
52255,14946,238,5,9162.5
52256,14947,80,1,461.21
52257,14947,26,4,55040.28
52258,14947,61,5,52116.6
52259,14947,245,3,46477.71
52260,14948,227,5,44002.8
52261,14948,177,2,13091.18
52262,14948,23,2,39430.62
52263,14948,132,2,17065.04
52264,14948,114,6,60062.82
52265,14948,103,6,90760.44
52266,14949,121,2,31087.14
52267,14949,174,6,112273.26
52268,14949,137,3,18252.9
52269,14949,178,3,21415.11
52270,14949,33,2,21552.98
52271,14950,91,5,98156.8
52272,14951,41,3,53137.47
52273,14951,143,4,50161.4
52274,14951,242,4,58346.88
52275,14952,208,3,42259.71
52276,14952,151,1,16639.48
52277,14953,250,6,109530.12
52278,14953,124,6,55048.68
52279,14953,59,2,35808.52
52280,14953,120,6,16457.52
52281,14953,204,6,91298.46
52282,14953,94,3,27253.02
52283,14954,86,6,41464.74
52284,14954,200,6,95729.58
52285,14954,200,6,95729.58
52286,14954,173,5,16287.7
52287,14954,99,2,36341.32
52288,14954,60,6,77035.26
52289,14955,233,4,7235.24
52290,14955,90,4,51823.04
52291,14955,209,2,27952.06
52292,14955,103,6,90760.44
52293,14955,53,3,39561.81
52294,14956,221,2,14523.36
52295,14956,120,2,5485.84
52296,14956,207,4,53721.24
52297,14956,241,3,23604.33
52298,14956,113,3,24831.93
52299,14957,210,6,59134.2
52300,14957,172,6,118162.2
52301,14957,161,2,22272.22
52302,14957,38,2,29632.86
52303,14957,187,4,20664.04
52304,14958,43,4,44242.32
52305,14958,42,2,15249.46
52306,14958,131,6,100422.96
52307,14958,213,4,7285.36
52308,14958,161,4,44544.44
52309,14958,48,1,8614.05
52310,14959,1,4,72743.16
52311,14959,114,4,40041.88
52312,14959,51,3,1316.43
52313,14959,245,6,92955.42
52314,14960,23,3,59145.93
52315,14960,135,5,85512.65
52316,14961,129,5,23942.6
52317,14961,33,5,53882.45
52318,14962,170,3,34424.85
52319,14962,225,4,59953.08
52320,14963,65,3,51694.5
52321,14963,179,6,39116.52
52322,14964,189,6,16084.02
52323,14964,195,6,74233.32
52324,14964,230,4,19427.04
52325,14964,221,1,7261.68
52326,14964,91,1,19631.36
52327,14964,120,5,13714.6
52328,14965,74,3,3544.23
52329,14965,139,1,1265.46
52330,14965,209,5,69880.15
52331,14965,63,5,15435.25
52332,14965,6,4,6368.44
52333,14965,132,5,42662.6
52334,14966,242,3,43760.16
52335,14966,148,5,10651.45
52336,14966,170,2,22949.9
52337,14966,44,2,18734.32
52338,14967,73,2,30153.08
52339,14968,63,2,6174.1
52340,14968,147,4,31574.28
52341,14968,146,2,30898.3
52342,14968,6,2,3184.22
52343,14968,17,2,16419.16
52344,14968,81,4,53647.88
52345,14969,78,4,76105.68
52346,14969,2,4,37795.24
52347,14970,89,6,29530.26
52348,14971,220,4,70845.48
52349,14971,88,5,11752.55
52350,14971,52,6,102977.22
52351,14971,21,2,15086.56
52352,14971,211,3,22329.57
52353,14971,142,5,29312.8
52354,14972,211,1,7443.19
52355,14972,49,4,20149.32
52356,14972,39,3,58521.03
52357,14972,250,4,73020.08
52358,14972,132,2,17065.04
52359,14972,80,1,461.21
52360,14973,146,2,30898.3
52361,14973,154,1,14849.15
52362,14973,17,5,41047.9
52363,14973,24,5,18899.25
52364,14973,86,2,13821.58
52365,14974,8,2,30887.26
52366,14974,156,3,22863.12
52367,14974,214,5,38385.4
52368,14974,42,1,7624.73
52369,14974,173,5,16287.7
52370,14975,170,5,57374.75
52371,14975,42,5,38123.65
52372,14975,65,4,68926.0
52373,14975,11,3,25683.0
52374,14975,41,5,88562.45
52375,14975,22,6,2316.0
52376,14976,167,3,10015.86
52377,14976,217,4,72466.6
52378,14976,82,3,29549.79
52379,14977,87,5,15529.15
52380,14977,7,6,20329.68
52381,14977,126,3,22653.93
52382,14977,106,3,17718.42
52383,14977,211,2,14886.38
52384,14978,217,6,108699.9
52385,14978,193,3,30381.0
52386,14979,156,2,15242.08
52387,14979,1,1,18185.79
52388,14979,17,6,49257.48
52389,14979,116,2,30406.38
52390,14979,173,6,19545.24
52391,14980,244,4,25112.08
52392,14980,164,6,15374.76
52393,14980,199,4,29703.12
52394,14980,105,6,118361.28
52395,14981,157,3,1351.5
52396,14982,122,4,49672.04
52397,14983,182,2,39028.42
52398,14983,44,4,37468.64
52399,14983,146,5,77245.75
52400,14983,40,5,9036.25
52401,14984,221,3,21785.04
52402,14984,122,2,24836.02
52403,14984,145,3,15007.89
52404,14984,143,4,50161.4
52405,14984,29,2,34782.28
52406,14984,129,6,28731.12
52407,14985,53,2,26374.54
52408,14986,222,4,74770.36
52409,14986,192,6,37215.3
52410,14986,44,1,9367.16
52411,14986,62,2,6264.1
52412,14987,246,1,8490.52
52413,14987,18,6,1968.42
52414,14987,7,1,3388.28
52415,14987,162,6,24118.68
52416,14987,236,4,56453.0
52417,14988,80,4,1844.84
52418,14988,103,3,45380.22
52419,14988,85,1,13885.59
52420,14988,149,2,35463.48
52421,14988,232,4,77964.04
52422,14988,48,3,25842.15
52423,14989,172,1,19693.7
52424,14989,100,3,7160.19
52425,14989,141,4,60371.28
52426,14989,73,2,30153.08
52427,14989,40,5,9036.25
52428,14990,75,2,29700.78
52429,14990,182,1,19514.21
52430,14990,71,1,17665.78
52431,14991,2,3,28346.43
52432,14991,208,4,56346.28
52433,14991,125,4,8041.36
52434,14991,142,2,11725.12
52435,14991,9,3,11979.3
52436,14992,249,3,31530.3
52437,14992,128,3,3179.49
52438,14992,210,1,9855.7
52439,14993,203,6,2652.9
52440,14994,103,2,30253.48
52441,14995,217,3,54349.95
52442,14995,167,1,3338.62
52443,14995,17,5,41047.9
52444,14995,61,6,62539.92
52445,14995,250,3,54765.06
52446,14995,237,5,29447.1
52447,14996,109,6,19183.5
52448,14997,24,3,11339.55
52449,14997,52,1,17162.87
52450,14997,79,3,58501.14
52451,14997,46,4,7974.2
52452,14997,142,3,17587.68
52453,14998,19,5,22449.4
52454,14998,170,5,57374.75
52455,14998,140,6,85902.72
52456,14998,141,2,30185.64
52457,14998,14,5,66812.65
52458,14999,209,1,13976.03
52459,14999,178,1,7138.37
52460,14999,70,2,29496.54
52461,15000,191,3,52681.92
52462,15001,44,6,56202.96
52463,15001,119,5,4310.05
52464,15001,50,6,78811.08
52465,15002,126,1,7551.31
52466,15003,63,2,6174.1
52467,15004,61,5,52116.6
52468,15004,80,5,2306.05
52469,15004,114,3,30031.41
52470,15004,186,5,82557.15
52471,15004,114,1,10010.47
52472,15005,193,2,20254.0
52473,15005,65,3,51694.5
52474,15006,189,3,8042.01
52475,15007,121,3,46630.71
52476,15007,91,5,98156.8
52477,15007,120,3,8228.76
52478,15007,210,2,19711.4
52479,15008,188,3,29910.45
52480,15009,16,6,28414.56
52481,15009,124,5,45873.9
52482,15009,198,1,18231.35
52483,15009,129,2,9577.04
52484,15009,243,6,69536.82
52485,15010,241,5,39340.55
52486,15010,202,3,48679.53
52487,15010,51,5,2194.05
52488,15010,9,6,23958.6
52489,15010,103,6,90760.44
52490,15011,3,4,48480.2
52491,15011,154,5,74245.75
52492,15011,183,1,13275.67
52493,15011,135,2,34205.06
52494,15011,165,5,48739.0
52495,15011,119,5,4310.05
52496,15012,146,4,61796.6
52497,15012,8,5,77218.15
52498,15013,54,3,48372.96
52499,15013,57,4,27278.24
52500,15013,204,4,60865.64
52501,15013,220,1,17711.37
52502,15014,250,4,73020.08
52503,15014,4,3,29434.98
52504,15015,19,4,17959.52
52505,15015,176,2,10142.8
52506,15016,88,5,11752.55
52507,15016,161,6,66816.66
52508,15017,45,6,34301.7
52509,15017,38,3,44449.29
52510,15017,231,1,15684.8
52511,15017,182,3,58542.63
52512,15017,235,4,58867.44
52513,15018,152,1,15289.48
52514,15018,199,2,14851.56
52515,15018,65,2,34463.0
52516,15018,13,2,8783.64
52517,15018,170,6,68849.7
52518,15019,96,1,2278.38
52519,15019,194,5,7033.3
52520,15019,115,3,55588.14
52521,15020,172,2,39387.4
52522,15020,46,4,7974.2
52523,15021,23,1,19715.31
52524,15021,245,2,30985.14
52525,15021,35,4,54324.12
52526,15021,212,1,19358.44
52527,15022,205,3,18976.32
52528,15022,102,4,79507.52
52529,15022,94,6,54506.04
52530,15023,39,3,58521.03
52531,15023,58,6,35428.14
52532,15024,11,6,51366.0
52533,15024,93,6,87922.2
52534,15024,19,3,13469.64
52535,15025,198,5,91156.75
52536,15025,84,3,36503.61
52537,15025,57,2,13639.12
52538,15025,234,6,19267.44
52539,15025,224,6,45514.44
52540,15025,125,3,6031.02
52541,15026,27,2,35897.86
52542,15026,68,3,8172.15
52543,15026,198,2,36462.7
52544,15027,186,5,82557.15
52545,15027,168,4,38890.28
52546,15027,30,3,41649.24
52547,15027,240,5,82601.75
52548,15028,153,3,52061.28
52549,15028,233,1,1808.81
52550,15028,20,5,35202.65
52551,15029,119,6,5172.06
52552,15029,183,2,26551.34
52553,15029,248,2,6714.52
52554,15029,129,1,4788.52
52555,15029,119,2,1724.02
52556,15030,244,1,6278.02
52557,15030,245,4,61970.28
52558,15030,205,5,31627.2
52559,15030,150,3,16754.04
52560,15030,203,3,1326.45
52561,15031,26,1,13760.07
52562,15031,242,4,58346.88
52563,15031,239,6,91326.84
52564,15032,41,3,53137.47
52565,15032,185,1,7676.98
52566,15032,215,4,22544.16
52567,15033,143,3,37621.05
52568,15034,34,1,16803.64
52569,15034,225,4,59953.08
52570,15034,25,3,45957.57
52571,15034,235,1,14716.86
52572,15034,64,1,7524.05
52573,15034,59,4,71617.04
52574,15035,94,4,36337.36
52575,15035,72,2,18413.02
52576,15035,103,1,15126.74
52577,15035,175,4,79548.88
52578,15035,194,3,4219.98
52579,15035,92,6,78565.68
52580,15036,24,5,18899.25
52581,15036,123,6,102160.38
52582,15036,205,3,18976.32
52583,15036,187,3,15498.03
52584,15036,158,3,49319.91
52585,15036,213,6,10928.04
52586,15037,136,4,60822.0
52587,15038,226,2,26995.42
52588,15038,66,6,81590.22
52589,15038,100,4,9546.92
52590,15039,8,5,77218.15
52591,15039,40,3,5421.75
52592,15039,51,3,1316.43
52593,15039,14,6,80175.18
52594,15039,214,3,23031.24
52595,15040,97,3,20377.05
52596,15040,107,6,87118.92
52597,15040,159,1,10675.91
52598,15041,40,4,7229.0
52599,15041,62,1,3132.05
52600,15041,88,2,4701.02
52601,15042,18,4,1312.28
52602,15042,104,3,7513.2
52603,15042,134,4,54997.84
52604,15043,148,1,2130.29
52605,15043,73,1,15076.54
52606,15043,242,5,72933.6
52607,15043,110,1,14001.63
52608,15044,68,1,2724.05
52609,15044,8,3,46330.89
52610,15045,86,4,27643.16
52611,15045,229,6,119439.06
52612,15046,86,1,6910.79
52613,15046,95,2,39431.16
52614,15046,2,1,9448.81
52615,15047,110,5,70008.15
52616,15048,188,5,49850.75
52617,15048,1,3,54557.37
52618,15048,173,4,13030.16
52619,15049,217,2,36233.3
52620,15049,52,4,68651.48
52621,15050,14,4,53450.12
52622,15050,163,5,56381.65
52623,15050,114,3,30031.41
52624,15050,168,4,38890.28
52625,15050,220,4,70845.48
52626,15051,20,6,42243.18
52627,15051,184,4,57334.88
52628,15051,196,6,25535.64
52629,15052,20,6,42243.18
52630,15053,71,6,105994.68
52631,15053,91,2,39262.72
52632,15053,54,6,96745.92
52633,15053,192,4,24810.2
52634,15054,198,3,54694.05
52635,15054,141,1,15092.82
52636,15054,209,2,27952.06
52637,15054,75,4,59401.56
52638,15055,180,3,18086.7
52639,15056,218,6,62563.38
52640,15056,182,3,58542.63
52641,15056,154,6,89094.9
52642,15056,226,4,53990.84
52643,15056,164,4,10249.84
52644,15057,169,2,7182.54
52645,15057,240,5,82601.75
52646,15058,234,6,19267.44
52647,15059,149,3,53195.22
52648,15059,234,5,16056.2
52649,15059,239,4,60884.56
52650,15059,107,1,14519.82
52651,15059,232,4,77964.04
52652,15059,243,6,69536.82
52653,15060,32,2,1664.98
52654,15060,31,3,57248.55
52655,15060,96,2,4556.76
52656,15060,94,1,9084.34
52657,15061,203,6,2652.9
52658,15061,186,3,49534.29
52659,15061,210,6,59134.2
52660,15061,149,1,17731.74
52661,15061,133,2,11076.74
52662,15062,143,2,25080.7
52663,15062,10,6,29567.28
52664,15062,191,3,52681.92
52665,15062,200,6,95729.58
52666,15062,178,2,14276.74
52667,15062,250,2,36510.04
52668,15063,196,5,21279.7
52669,15063,153,6,104122.56
52670,15063,8,6,92661.78
52671,15063,139,4,5061.84
52672,15064,141,2,30185.64
52673,15064,211,4,29772.76
52674,15064,90,6,77734.56
52675,15064,91,3,58894.08
52676,15064,175,6,119323.32
52677,15065,74,3,3544.23
52678,15065,157,5,2252.5
52679,15065,12,3,26149.44
52680,15065,113,5,41386.55
52681,15065,108,5,65920.4
52682,15066,25,3,45957.57
52683,15066,100,2,4773.46
52684,15066,165,1,9747.8
52685,15066,50,5,65675.9
52686,15066,163,1,11276.33
52687,15067,41,6,106274.94
52688,15068,85,2,27771.18
52689,15068,132,1,8532.52
52690,15068,66,4,54393.48
52691,15068,166,4,15363.2
52692,15068,146,5,77245.75
52693,15068,50,4,52540.72
52694,15069,194,5,7033.3
52695,15069,66,1,13598.37
52696,15069,113,2,16554.62
52697,15069,128,5,5299.15
52698,15069,109,1,3197.25
52699,15070,90,5,64778.8
52700,15070,134,3,41248.38
52701,15070,53,6,79123.62
52702,15070,116,6,91219.14
52703,15070,140,4,57268.48
52704,15071,101,6,54460.92
52705,15072,231,5,78424.0
52706,15072,108,2,26368.16
52707,15072,164,4,10249.84
52708,15072,38,1,14816.43
52709,15073,14,2,26725.06
52710,15073,176,4,20285.6
52711,15074,135,4,68410.12
52712,15074,50,3,39405.54
52713,15074,138,3,25574.58
52714,15075,240,4,66081.4
52715,15075,242,3,43760.16
52716,15075,138,1,8524.86
52717,15076,184,1,14333.72
52718,15076,59,3,53712.78
52719,15076,4,6,58869.96
52720,15077,197,5,78463.85
52721,15078,232,4,77964.04
52722,15078,169,2,7182.54
52723,15078,248,3,10071.78
52724,15078,31,3,57248.55
52725,15078,45,4,22867.8
52726,15078,143,1,12540.35
52727,15079,193,1,10127.0
52728,15080,49,1,5037.33
52729,15080,247,1,602.16
52730,15081,120,4,10971.68
52731,15082,170,5,57374.75
52732,15082,172,3,59081.1
52733,15082,239,3,45663.42
52734,15082,71,2,35331.56
52735,15082,31,4,76331.4
52736,15082,27,2,35897.86
52737,15083,53,2,26374.54
52738,15083,34,6,100821.84
52739,15083,216,6,21899.46
52740,15083,168,3,29167.71
52741,15084,158,4,65759.88
52742,15084,26,3,41280.21
52743,15085,161,5,55680.55
52744,15086,152,2,30578.96
52745,15086,210,1,9855.7
52746,15086,55,3,47575.8
52747,15086,24,1,3779.85
52748,15087,34,6,100821.84
52749,15087,58,5,29523.45
52750,15088,199,5,37128.9
52751,15088,230,2,9713.52
52752,15088,71,5,88328.9
52753,15088,236,3,42339.75
52754,15088,185,3,23030.94
52755,15088,211,5,37215.95
52756,15089,28,4,13970.04
52757,15089,135,6,102615.18
52758,15090,77,5,27625.95
52759,15090,16,3,14207.28
52760,15091,147,3,23680.71
52761,15091,76,4,35528.36
52762,15091,84,5,60839.35
52763,15091,244,3,18834.06
52764,15092,172,3,59081.1
52765,15092,121,1,15543.57
52766,15092,138,5,42624.3
52767,15093,153,5,86768.8
52768,15093,167,3,10015.86
52769,15093,95,6,118293.48
52770,15094,207,3,40290.93
52771,15094,164,3,7687.38
52772,15095,80,1,461.21
52773,15095,176,5,25357.0
52774,15095,225,5,74941.35
52775,15096,106,6,35436.84
52776,15096,61,5,52116.6
52777,15096,183,1,13275.67
52778,15097,16,1,4735.76
52779,15097,119,4,3448.04
52780,15097,192,5,31012.75
52781,15097,51,1,438.81
52782,15097,153,6,104122.56
52783,15097,160,4,42704.08
52784,15098,154,3,44547.45
52785,15099,169,4,14365.08
52786,15099,98,5,58109.8
52787,15099,201,3,42142.05
52788,15100,160,5,53380.1
52789,15100,98,6,69731.76
52790,15101,39,4,78028.04
52791,15101,221,6,43570.08
52792,15101,166,6,23044.8
52793,15101,159,4,42703.64
52794,15101,63,3,9261.15
52795,15101,53,3,39561.81
52796,15102,114,1,10010.47
52797,15102,124,3,27524.34
52798,15103,3,3,36360.15
52799,15104,124,3,27524.34
52800,15104,117,2,13435.36
52801,15104,167,5,16693.1
52802,15105,76,4,35528.36
52803,15105,65,5,86157.5
52804,15105,37,1,13777.9
52805,15106,99,6,109023.96
52806,15106,150,2,11169.36
52807,15106,118,1,4634.78
52808,15106,65,6,103389.0
52809,15107,21,2,15086.56
52810,15107,242,5,72933.6
52811,15107,152,4,61157.92
52812,15107,67,5,51800.35
52813,15107,72,5,46032.55
52814,15108,8,6,92661.78
52815,15109,117,6,40306.08
52816,15109,210,5,49278.5
52817,15109,77,6,33151.14
52818,15109,69,1,6143.4
52819,15109,89,2,9843.42
52820,15109,90,2,25911.52
52821,15110,176,5,25357.0
52822,15110,135,1,17102.53
52823,15110,131,1,16737.16
52824,15110,231,5,78424.0
52825,15110,22,5,1930.0
52826,15111,20,1,7040.53
52827,15111,198,3,54694.05
52828,15111,233,4,7235.24
52829,15111,163,4,45105.32
52830,15111,138,5,42624.3
52831,15112,235,1,14716.86
52832,15113,213,4,7285.36
52833,15113,114,4,40041.88
52834,15114,241,5,39340.55
52835,15114,176,2,10142.8
52836,15114,88,3,7051.53
52837,15114,149,5,88658.7
52838,15114,177,6,39273.54
52839,15114,109,6,19183.5
52840,15115,114,6,60062.82
52841,15115,165,6,58486.8
52842,15115,8,5,77218.15
52843,15116,89,3,14765.13
52844,15116,216,3,10949.73
52845,15117,172,3,59081.1
52846,15117,106,5,29530.7
52847,15118,69,4,24573.6
52848,15118,130,6,16100.28
52849,15118,166,4,15363.2
52850,15118,12,1,8716.48
52851,15118,148,2,4260.58
52852,15118,93,3,43961.1
52853,15119,122,2,24836.02
52854,15119,120,3,8228.76
52855,15119,170,3,34424.85
52856,15120,209,5,69880.15
52857,15120,214,3,23031.24
52858,15120,149,3,53195.22
52859,15121,227,4,35202.24
52860,15121,71,5,88328.9
52861,15121,163,3,33828.99
52862,15121,219,1,5503.24
52863,15121,163,3,33828.99
52864,15121,97,4,27169.4
52865,15122,33,3,32329.47
52866,15122,60,1,12839.21
52867,15123,160,6,64056.12
52868,15124,121,5,77717.85
52869,15124,31,2,38165.7
52870,15125,158,1,16439.97
52871,15125,171,1,13438.99
52872,15125,201,1,14047.35
52873,15125,44,3,28101.48
52874,15125,116,2,30406.38
52875,15125,30,2,27766.16
52876,15126,84,4,48671.48
52877,15126,70,1,14748.27
52878,15126,99,1,18170.66
52879,15126,43,3,33181.74
52880,15126,51,5,2194.05
52881,15127,107,6,87118.92
52882,15127,199,3,22277.34
52883,15127,189,6,16084.02
52884,15127,195,4,49488.88
