OrderID,CustomerID,OrderDate,OrderStatus
17888,7755,2025-03-19,Delivered
17889,2456,2021-10-11,Delivered
17890,3376,2022-06-06,Delivered
17891,9862,2024-05-11,Delivered
17892,9114,2024-02-09,Delivered
17893,3590,2024-01-28,Delivered
17894,8066,2023-03-20,Returned
17895,4341,2024-01-27,Delivered
17896,5133,2022-06-05,Returned
17897,1879,2024-09-20,Cancelled
17898,3671,2024-10-10,Returned
17899,6822,2023-01-27,Delivered
17900,2427,2025-03-06,Delivered
17901,5539,2022-04-05,Cancelled
17902,6126,2023-04-18,Delivered
17903,3837,2023-08-03,Delivered
17904,5487,2022-08-13,Delivered
17905,2563,2022-04-07,Returned
17906,1310,2023-10-24,Delivered
17907,579,2021-07-22,Delivered
17908,5109,2024-03-04,Delivered
17909,6001,2024-09-14,Delivered
17910,6474,2025-03-09,Delivered
17911,7734,2023-08-10,Delivered
17912,7396,2025-05-16,Delivered
17913,7145,2023-06-17,Returned
17914,6362,2021-12-05,Returned
17915,3625,2022-02-05,Delivered
17916,1629,2024-07-22,Delivered
17917,1183,2024-06-26,Delivered
17918,4187,2021-11-28,Delivered
17919,2072,2023-01-14,Delivered
17920,3026,2022-07-22,Delivered
17921,9716,2022-02-28,Delivered
17922,615,2023-01-17,Delivered
17923,9632,2023-01-02,Delivered
17924,384,2025-02-11,Delivered
17925,8083,2021-07-08,Delivered
17926,9417,2022-02-14,Delivered
17927,4952,2021-09-30,Delivered
17928,3734,2023-04-22,Delivered
17929,526,2023-02-01,Delivered
17930,9674,2024-06-27,Delivered
17931,4003,2023-01-17,Cancelled
17932,3244,2023-06-05,Delivered
17933,8687,2022-03-31,Delivered
17934,408,2022-01-04,Delivered
17935,6136,2025-04-14,Cancelled
17936,5653,2024-11-20,Cancelled
17937,616,2024-02-23,Delivered
17938,1087,2024-09-09,Delivered
17939,6141,2024-09-23,Delivered
17940,7009,2021-09-24,Cancelled
17941,4159,2022-06-09,Returned
17942,2597,2023-03-09,Cancelled
17943,6773,2023-05-06,Delivered
17944,9728,2023-01-14,Delivered
17945,5326,2022-04-07,Delivered
17946,9225,2023-06-09,Delivered
17947,2474,2024-10-14,Delivered
17948,5296,2021-08-09,Delivered
17949,9545,2024-05-23,Delivered
17950,5988,2023-12-11,Cancelled
17951,6824,2024-10-01,Delivered
17952,4354,2022-12-30,Delivered
17953,3481,2022-09-14,Delivered
17954,987,2021-09-26,Returned
17955,6735,2022-08-05,Delivered
17956,9675,2023-03-25,Delivered
17957,234,2021-09-18,Cancelled
17958,3340,2021-12-03,Returned
17959,4730,2021-12-29,Delivered
17960,9674,2024-07-05,Delivered
17961,8070,2024-05-14,Delivered
17962,8908,2022-06-06,Delivered
17963,2482,2024-05-13,Delivered
17964,623,2025-05-12,Delivered
17965,2021,2024-11-23,Delivered
17966,7131,2022-03-16,Delivered
17967,4269,2024-12-27,Delivered
17968,2542,2021-08-06,Returned
17969,461,2023-02-27,Delivered
17970,261,2025-01-13,Delivered
17971,9298,2023-09-11,Delivered
17972,9808,2023-11-07,Delivered
17973,5053,2021-10-16,Delivered
17974,2559,2023-05-29,Delivered
17975,6150,2022-10-17,Delivered
17976,9384,2023-07-08,Delivered
17977,3049,2023-08-04,Delivered
17978,6741,2024-08-28,Delivered
17979,5664,2024-11-08,Delivered
17980,8817,2024-01-28,Delivered
17981,2064,2023-04-17,Delivered
17982,5922,2022-03-30,Returned
17983,5638,2025-05-02,Delivered
17984,7740,2025-01-22,Cancelled
17985,6967,2024-05-18,Delivered
17986,3705,2025-05-25,Delivered
17987,4053,2023-10-13,Delivered
17988,1942,2021-07-02,Delivered
17989,7245,2024-11-18,Delivered
17990,3270,2024-07-07,Delivered
17991,7256,2023-05-18,Delivered
17992,5302,2022-08-06,Returned
17993,7152,2022-11-03,Delivered
17994,774,2022-10-30,Delivered
17995,2885,2021-06-28,Delivered
17996,2871,2025-01-07,Delivered
17997,2415,2022-10-20,Delivered
17998,3639,2021-09-18,Delivered
17999,4000,2024-01-05,Delivered
18000,5437,2023-09-16,Delivered
18001,8681,2022-08-26,Delivered
18002,2407,2022-09-22,Delivered
18003,4064,2024-07-04,Returned
18004,7816,2021-08-27,Delivered
18005,9834,2024-05-08,Returned
18006,7383,2024-01-18,Delivered
18007,3866,2023-08-06,Cancelled
18008,4065,2021-08-26,Delivered
18009,7419,2022-12-02,Delivered
18010,5272,2023-07-22,Delivered
18011,9389,2023-12-15,Delivered
18012,1820,2022-02-19,Delivered
18013,422,2023-10-31,Returned
18014,1491,2022-05-07,Delivered
18015,5144,2024-09-11,Delivered
18016,40,2024-06-24,Delivered
18017,1867,2021-12-13,Delivered
18018,6090,2021-10-26,Delivered
18019,6414,2023-08-25,Delivered
18020,5501,2024-09-29,Delivered
18021,127,2022-09-11,Cancelled
18022,5444,2023-07-11,Delivered
18023,1611,2024-07-14,Delivered
18024,6194,2023-10-09,Cancelled
18025,8886,2024-04-09,Delivered
18026,1043,2024-12-03,Delivered
18027,4059,2023-05-15,Delivered
18028,7707,2022-06-12,Delivered
18029,4031,2025-02-09,Delivered
18030,5671,2024-03-30,Delivered
18031,3007,2024-10-04,Returned
18032,4632,2024-02-14,Delivered
18033,8508,2022-01-09,Delivered
18034,2233,2022-07-19,Delivered
18035,7291,2024-11-19,Delivered
18036,4912,2022-08-26,Delivered
18037,5142,2024-05-15,Returned
18038,6631,2023-08-26,Delivered
18039,6095,2021-10-05,Delivered
18040,5130,2022-03-24,Delivered
18041,1854,2023-09-11,Delivered
18042,1369,2023-02-09,Delivered
18043,5312,2023-02-21,Delivered
18044,9689,2022-12-17,Delivered
18045,4374,2022-01-10,Returned
18046,7957,2023-02-10,Delivered
18047,1576,2023-04-28,Delivered
18048,1019,2023-01-28,Delivered
18049,4829,2024-02-29,Delivered
18050,8799,2023-11-22,Delivered
18051,5417,2025-03-28,Delivered
18052,9981,2024-12-07,Returned
18053,9553,2023-06-17,Delivered
18054,8566,2023-03-09,Delivered
18055,4696,2022-10-30,Delivered
18056,7318,2023-06-15,Delivered
18057,7506,2022-09-13,Delivered
18058,346,2023-07-12,Delivered
18059,8680,2024-09-02,Delivered
18060,9098,2023-09-28,Delivered
18061,7842,2023-07-31,Delivered
18062,4232,2025-04-14,Delivered
18063,5418,2025-05-18,Delivered
18064,1560,2023-01-02,Delivered
18065,1990,2025-01-02,Delivered
18066,8888,2021-11-08,Delivered
18067,6257,2023-01-08,Returned
18068,7397,2022-02-04,Delivered
18069,1852,2022-03-29,Delivered
18070,1258,2022-11-21,Delivered
18071,9232,2023-03-21,Delivered
18072,4239,2023-08-22,Delivered
18073,2861,2023-03-24,Delivered
18074,2635,2025-06-22,Delivered
18075,7906,2022-09-12,Delivered
18076,823,2021-12-25,Delivered
18077,3768,2022-08-01,Delivered
18078,1853,2022-07-30,Cancelled
18079,1142,2022-07-16,Returned
18080,6857,2024-04-09,Delivered
18081,7212,2025-04-08,Delivered
18082,5486,2022-09-07,Delivered
18083,985,2024-05-01,Delivered
18084,2627,2023-10-12,Delivered
18085,3063,2024-04-02,Delivered
18086,4067,2023-11-03,Delivered
18087,5346,2022-06-04,Delivered
18088,3845,2023-11-30,Cancelled
18089,4035,2024-11-22,Cancelled
18090,630,2023-04-19,Returned
18091,5336,2023-05-14,Delivered
18092,4927,2025-06-12,Cancelled
18093,7359,2025-06-17,Cancelled
18094,3400,2023-09-25,Delivered
18095,5161,2022-07-10,Delivered
18096,5980,2021-12-24,Delivered
18097,5934,2024-05-23,Delivered
18098,884,2021-11-02,Delivered
18099,4341,2023-02-12,Delivered
18100,8964,2022-05-16,Delivered
18101,5360,2024-11-06,Delivered
18102,2825,2025-01-24,Delivered
18103,727,2021-12-18,Delivered
18104,7739,2022-03-12,Delivered
18105,783,2024-10-22,Returned
18106,3208,2025-05-18,Delivered
18107,7153,2024-10-02,Delivered
18108,7497,2023-06-23,Delivered
18109,2562,2022-07-23,Returned
18110,6689,2023-01-18,Delivered
18111,3786,2024-03-23,Delivered
18112,3811,2022-11-06,Delivered
18113,8359,2022-10-27,Delivered
18114,4682,2025-02-24,Cancelled
18115,9387,2023-03-20,Delivered
18116,6203,2022-09-29,Delivered
18117,3984,2025-04-15,Delivered
18118,2249,2022-01-09,Delivered
18119,4907,2021-10-23,Delivered
18120,9369,2022-11-10,Delivered
18121,9763,2024-10-12,Delivered
18122,5841,2021-10-03,Delivered
18123,6516,2024-02-09,Delivered
18124,6071,2025-03-24,Delivered
18125,7893,2025-06-09,Delivered
18126,2110,2022-02-01,Delivered
18127,5977,2025-03-03,Delivered
18128,1319,2023-09-26,Delivered
18129,4974,2021-10-20,Delivered
18130,7143,2022-01-08,Returned
18131,7835,2024-09-21,Returned
18132,8622,2023-02-06,Delivered
18133,8966,2025-03-28,Delivered
18134,4365,2024-02-18,Delivered
18135,3452,2024-07-17,Delivered
18136,5914,2023-06-21,Delivered
18137,8155,2023-03-26,Cancelled
18138,9512,2022-10-15,Delivered
18139,5291,2025-06-14,Delivered
18140,9043,2024-03-08,Delivered
18141,2549,2023-06-17,Delivered
18142,5388,2024-11-14,Cancelled
18143,3941,2023-07-17,Delivered
18144,6373,2023-11-17,Delivered
18145,7981,2023-12-10,Cancelled
18146,1492,2023-09-04,Delivered
18147,7575,2025-02-23,Delivered
18148,2508,2023-08-21,Delivered
18149,4306,2022-01-31,Delivered
18150,8051,2022-04-01,Delivered
18151,3252,2025-06-19,Delivered
18152,4341,2023-08-07,Delivered
18153,4388,2021-08-14,Delivered
18154,3966,2024-09-03,Delivered
18155,4696,2022-11-12,Cancelled
18156,5935,2025-01-29,Delivered
18157,2809,2023-09-15,Delivered
18158,2456,2023-03-26,Delivered
18159,7825,2022-03-23,Delivered
18160,8731,2021-12-08,Delivered
18161,8986,2022-03-23,Delivered
18162,1595,2024-01-24,Delivered
18163,5886,2024-02-24,Delivered
18164,6309,2025-05-22,Delivered
18165,666,2022-05-15,Delivered
18166,5233,2021-09-25,Delivered
18167,9671,2025-05-29,Delivered
18168,843,2021-11-21,Delivered
18169,6420,2021-09-19,Delivered
18170,765,2023-08-17,Delivered
18171,2678,2024-06-11,Returned
18172,1511,2023-07-26,Delivered
18173,2548,2024-02-17,Delivered
18174,7921,2024-05-30,Delivered
18175,1847,2025-03-31,Delivered
18176,7516,2022-05-04,Delivered
18177,6363,2024-05-12,Delivered
18178,8213,2023-01-28,Delivered
18179,61,2024-01-07,Delivered
18180,5837,2022-10-08,Delivered
18181,6827,2021-07-06,Delivered
18182,3040,2022-06-24,Delivered
18183,4097,2023-01-13,Delivered
18184,5910,2023-04-16,Cancelled
18185,7786,2024-06-07,Returned
18186,5144,2022-04-18,Delivered
18187,6956,2021-07-25,Delivered
18188,72,2024-10-17,Cancelled
18189,4905,2024-01-13,Delivered
18190,6210,2025-02-20,Delivered
18191,7432,2023-01-03,Delivered
18192,9414,2021-09-23,Delivered
18193,5921,2022-07-13,Delivered
18194,5242,2025-02-18,Delivered
18195,6164,2022-08-25,Delivered
18196,1223,2023-08-02,Delivered
18197,5477,2022-10-13,Cancelled
18198,9141,2023-07-23,Delivered
18199,4800,2025-04-19,Delivered
18200,5614,2023-03-29,Delivered
18201,114,2021-11-26,Delivered
18202,1624,2021-12-22,Delivered
18203,6560,2025-01-17,Delivered
18204,6417,2024-06-14,Delivered
18205,3773,2024-09-11,Delivered
18206,2997,2024-11-07,Delivered
18207,6143,2022-01-19,Delivered
18208,5063,2021-11-10,Delivered
18209,3174,2023-03-03,Delivered
18210,5186,2022-11-16,Delivered
18211,5107,2022-09-28,Cancelled
18212,8027,2025-03-15,Delivered
18213,1330,2023-02-06,Delivered
18214,4661,2024-07-31,Delivered
18215,7189,2023-06-23,Delivered
18216,579,2025-06-14,Delivered
18217,6018,2021-09-14,Delivered
18218,8763,2022-03-01,Returned
18219,1885,2023-04-30,Delivered
18220,5168,2022-02-23,Delivered
18221,589,2022-04-12,Returned
18222,5790,2022-05-04,Delivered
18223,98,2024-06-05,Delivered
18224,2012,2023-04-30,Delivered
18225,6336,2023-05-27,Delivered
18226,991,2024-11-18,Delivered
18227,3833,2024-04-20,Delivered
18228,2384,2024-12-04,Returned
18229,8748,2023-11-19,Delivered
18230,4941,2024-10-17,Returned
18231,7044,2022-07-31,Delivered
18232,6572,2024-04-24,Delivered
18233,8938,2023-02-21,Delivered
18234,9614,2024-08-18,Delivered
18235,105,2023-06-09,Delivered
18236,5044,2023-06-03,Delivered
18237,6080,2025-03-08,Delivered
18238,905,2024-07-16,Delivered
18239,8016,2022-07-17,Delivered
18240,449,2022-06-09,Returned
18241,5818,2025-03-28,Delivered
18242,86,2024-03-13,Delivered
18243,2046,2023-10-07,Delivered
18244,9164,2023-06-19,Returned
18245,6541,2024-11-11,Returned
18246,9922,2021-11-27,Delivered
18247,2645,2022-04-25,Delivered
18248,6830,2022-01-10,Cancelled
18249,2056,2022-04-04,Delivered
18250,1074,2023-08-28,Delivered
18251,6578,2023-09-16,Delivered
18252,7796,2022-12-05,Cancelled
18253,4913,2024-12-25,Delivered
18254,554,2022-05-24,Delivered
18255,7310,2022-03-23,Delivered
18256,2393,2022-11-22,Delivered
18257,2116,2023-05-06,Delivered
18258,9416,2024-01-24,Delivered
18259,5397,2021-09-16,Delivered
18260,3640,2022-01-06,Cancelled
18261,2785,2025-01-20,Delivered
18262,9651,2023-05-03,Delivered
18263,9637,2022-12-30,Delivered
18264,4988,2023-06-29,Delivered
18265,7018,2025-04-24,Returned
18266,5714,2021-08-24,Delivered
18267,7070,2023-06-20,Delivered
18268,11,2024-09-01,Delivered
18269,823,2024-03-19,Delivered
18270,4372,2023-04-27,Delivered
18271,122,2021-07-20,Cancelled
18272,9127,2021-09-06,Delivered
18273,1205,2023-10-11,Delivered
18274,1153,2023-10-16,Delivered
18275,4833,2023-05-31,Delivered
18276,2876,2022-11-30,Cancelled
18277,2681,2025-03-17,Delivered
18278,3758,2022-05-14,Delivered
18279,4713,2024-05-27,Delivered
18280,4971,2024-09-23,Delivered
18281,7940,2025-02-14,Delivered
18282,5587,2023-02-11,Delivered
18283,4213,2022-01-13,Delivered
18284,4394,2022-02-02,Delivered
18285,5751,2022-08-28,Delivered
18286,4705,2023-07-09,Delivered
18287,3224,2024-01-03,Delivered
18288,1433,2021-11-15,Delivered
18289,2233,2023-01-14,Delivered
18290,3185,2022-10-18,Returned
18291,8837,2023-10-07,Cancelled
18292,1271,2024-07-20,Delivered
18293,1071,2021-08-30,Delivered
18294,3256,2024-08-07,Cancelled
18295,3905,2023-02-13,Delivered
18296,8641,2022-01-09,Delivered
18297,3634,2022-07-14,Returned
18298,7795,2022-10-23,Delivered
18299,5996,2023-09-11,Delivered
18300,4737,2023-01-29,Delivered
18301,9487,2023-10-09,Delivered
18302,3903,2023-07-28,Delivered
18303,21,2023-05-31,Delivered
18304,5205,2024-07-11,Delivered
18305,2220,2025-01-10,Delivered
18306,4454,2024-09-21,Delivered
18307,680,2021-11-02,Delivered
18308,7798,2024-09-25,Delivered
18309,2568,2021-11-25,Delivered
18310,2477,2025-06-13,Delivered
18311,7432,2023-03-26,Delivered
18312,4690,2022-10-18,Delivered
18313,8089,2023-05-30,Delivered
18314,8582,2023-08-01,Delivered
18315,5858,2021-10-20,Delivered
18316,649,2023-07-01,Delivered
18317,6646,2021-11-14,Delivered
18318,5632,2025-05-06,Delivered
18319,6717,2022-02-28,Delivered
18320,5945,2022-11-25,Delivered
18321,1018,2024-06-05,Delivered
18322,5503,2021-08-19,Delivered
18323,809,2025-01-09,Delivered
18324,409,2021-12-19,Delivered
18325,5952,2022-06-04,Delivered
18326,9247,2023-11-26,Cancelled
18327,736,2021-09-23,Delivered
18328,14,2024-02-27,Delivered
18329,6500,2021-08-06,Delivered
18330,9023,2022-08-16,Delivered
18331,345,2022-07-02,Delivered
18332,9493,2022-10-29,Delivered
18333,2736,2024-01-31,Cancelled
18334,6011,2023-04-16,Delivered
18335,9045,2023-09-19,Delivered
18336,9974,2022-06-27,Cancelled
18337,9809,2022-04-30,Cancelled
18338,9284,2025-06-11,Delivered
18339,6208,2025-03-02,Delivered
18340,1023,2022-04-22,Delivered
18341,2386,2021-09-01,Delivered
18342,7529,2025-04-24,Cancelled
18343,3473,2023-06-08,Delivered
18344,2999,2021-07-27,Delivered
18345,295,2021-07-24,Delivered
18346,6072,2024-01-09,Delivered
18347,9319,2021-12-05,Delivered
18348,3200,2024-12-21,Cancelled
18349,2713,2023-04-04,Delivered
18350,4201,2024-12-26,Delivered
18351,3946,2023-07-17,Delivered
18352,8699,2022-09-18,Delivered
18353,2477,2024-11-22,Delivered
18354,8582,2025-01-03,Cancelled
18355,5504,2021-10-24,Delivered
18356,2198,2024-12-25,Delivered
18357,5874,2022-12-10,Delivered
18358,724,2024-07-05,Delivered
18359,5594,2024-07-04,Returned
18360,6455,2024-08-13,Returned
18361,8734,2023-03-16,Delivered
18362,5733,2021-07-20,Delivered
18363,2271,2023-11-15,Delivered
18364,1435,2024-11-16,Delivered
18365,9732,2022-05-13,Delivered
18366,3526,2025-01-22,Delivered
18367,3773,2022-10-11,Delivered
18368,253,2023-01-02,Returned
18369,1162,2021-09-19,Delivered
18370,9972,2023-03-24,Delivered
18371,9413,2025-03-10,Delivered
18372,1377,2025-03-03,Delivered
18373,50,2024-03-21,Delivered
18374,897,2023-04-27,Delivered
18375,3571,2022-06-10,Delivered
18376,9477,2025-02-10,Delivered
18377,3455,2024-03-24,Delivered
18378,6601,2025-01-14,Delivered
18379,6160,2021-12-20,Delivered
18380,1341,2024-01-14,Delivered
18381,9803,2021-07-29,Cancelled
18382,5367,2023-01-22,Delivered
18383,8589,2025-06-13,Delivered
18384,5158,2023-07-21,Delivered
18385,8616,2022-01-22,Delivered
18386,3882,2022-01-06,Delivered
18387,2567,2022-05-29,Delivered
18388,6721,2024-12-05,Delivered
18389,9486,2024-07-15,Delivered
18390,2478,2024-08-31,Delivered
18391,8310,2022-06-27,Delivered
18392,9999,2021-12-25,Delivered
18393,6793,2024-09-27,Delivered
18394,4966,2024-04-22,Delivered
18395,798,2024-06-11,Delivered
18396,4307,2022-08-22,Delivered
18397,4246,2024-09-08,Returned
18398,9789,2021-09-11,Delivered
18399,1038,2024-12-13,Delivered
18400,1367,2022-08-19,Delivered
18401,8446,2022-09-13,Delivered
18402,6041,2023-01-31,Delivered
18403,8724,2022-11-27,Cancelled
18404,6373,2024-11-17,Cancelled
18405,6614,2023-08-12,Returned
18406,5836,2024-03-01,Cancelled
18407,2827,2022-02-24,Delivered
18408,696,2022-01-31,Returned
18409,9569,2022-11-21,Delivered
18410,6044,2025-01-10,Delivered
18411,8516,2023-06-14,Delivered
18412,720,2024-03-18,Delivered
18413,3973,2024-11-02,Delivered
18414,6023,2023-11-20,Delivered
18415,5398,2025-01-06,Delivered
18416,7549,2022-08-05,Delivered
18417,5098,2022-04-15,Delivered
18418,2365,2022-05-29,Delivered
18419,8802,2022-11-25,Delivered
18420,3929,2021-07-30,Returned
18421,393,2024-05-08,Returned
18422,4642,2023-12-28,Delivered
18423,3584,2021-12-25,Delivered
18424,9009,2023-02-05,Delivered
18425,1620,2023-03-10,Delivered
18426,1101,2024-03-07,Delivered
18427,5238,2025-05-15,Delivered
18428,8325,2021-11-25,Delivered
18429,1920,2023-08-18,Returned
18430,875,2023-10-25,Delivered
18431,1528,2023-07-05,Delivered
18432,636,2022-11-03,Delivered
18433,7261,2023-10-07,Delivered
18434,4629,2023-07-26,Returned
18435,8992,2022-09-27,Delivered
18436,794,2023-08-30,Delivered
18437,6094,2024-01-30,Delivered
18438,2976,2023-05-14,Delivered
18439,9566,2022-02-03,Delivered
18440,3943,2021-12-31,Delivered
18441,3774,2022-09-26,Delivered
18442,9033,2023-05-15,Delivered
18443,5928,2021-10-10,Delivered
18444,7710,2022-04-05,Delivered
18445,553,2024-09-30,Delivered
18446,6337,2021-12-21,Returned
18447,9594,2025-01-05,Delivered
18448,7214,2021-09-10,Delivered
18449,2690,2023-07-30,Delivered
18450,9655,2024-12-14,Delivered
18451,5011,2024-06-27,Delivered
18452,6183,2025-06-05,Delivered
18453,3253,2021-09-14,Delivered
18454,5653,2022-06-11,Delivered
18455,5176,2022-11-28,Delivered
18456,8062,2024-08-11,Delivered
18457,1307,2025-04-12,Cancelled
18458,6457,2024-08-03,Delivered
18459,9575,2023-07-18,Delivered
18460,6453,2024-11-01,Delivered
18461,5640,2022-09-19,Delivered
18462,6233,2023-01-29,Delivered
18463,7270,2025-01-02,Delivered
18464,6225,2022-02-23,Delivered
18465,3948,2022-10-01,Delivered
18466,8047,2023-01-03,Delivered
18467,9034,2025-06-20,Cancelled
18468,6692,2024-04-17,Delivered
18469,9139,2022-02-13,Cancelled
18470,198,2022-12-18,Delivered
18471,3179,2024-06-02,Delivered
18472,670,2024-09-01,Returned
18473,4977,2023-01-13,Delivered
18474,9876,2024-07-23,Delivered
18475,1162,2023-04-18,Delivered
18476,3789,2024-12-26,Delivered
18477,3138,2022-01-20,Cancelled
18478,2315,2023-04-14,Delivered
18479,1690,2023-09-10,Delivered
18480,4356,2022-02-06,Delivered
18481,9072,2024-10-12,Delivered
18482,6323,2022-05-10,Delivered
18483,3095,2021-08-10,Delivered
18484,3674,2023-08-20,Delivered
18485,3291,2024-04-17,Delivered
18486,3578,2022-04-24,Delivered
18487,7882,2024-01-15,Delivered
18488,6392,2023-11-13,Delivered
18489,1429,2024-05-06,Delivered
18490,9878,2023-04-23,Delivered
18491,5787,2024-10-03,Delivered
18492,9524,2022-10-04,Delivered
18493,5773,2022-05-05,Delivered
18494,8261,2025-04-13,Delivered
18495,2540,2024-08-13,Cancelled
18496,6513,2021-08-14,Delivered
18497,1097,2023-05-08,Returned
18498,6210,2024-09-14,Returned
18499,4989,2022-08-10,Delivered
18500,7530,2024-05-22,Delivered
18501,8490,2021-09-30,Delivered
18502,1689,2022-12-12,Cancelled
18503,5812,2024-03-26,Delivered
18504,3109,2025-04-11,Delivered
18505,3394,2021-08-11,Delivered
18506,6134,2022-07-01,Returned
18507,721,2023-11-03,Delivered
18508,4698,2021-07-28,Delivered
18509,1599,2023-10-01,Delivered
18510,4291,2021-12-11,Cancelled
18511,8116,2025-01-13,Returned
18512,137,2022-11-01,Delivered
18513,1391,2023-11-23,Returned
18514,528,2024-10-13,Delivered
18515,7994,2022-06-22,Delivered
18516,3385,2023-09-26,Delivered
18517,8368,2024-10-24,Delivered
18518,5655,2023-01-02,Delivered
18519,6105,2023-07-31,Delivered
18520,7705,2024-04-16,Delivered
18521,2426,2023-03-16,Delivered
18522,3162,2021-10-25,Returned
18523,8127,2024-02-03,Delivered
18524,7543,2023-11-08,Delivered
18525,1957,2022-03-23,Delivered
18526,7176,2022-07-14,Delivered
18527,9358,2025-01-03,Returned
18528,4275,2024-03-25,Delivered
18529,7999,2024-06-27,Delivered
18530,8943,2022-07-16,Delivered
18531,6203,2024-09-01,Delivered
18532,1062,2025-04-20,Cancelled
18533,8665,2024-03-13,Delivered
18534,1638,2023-09-01,Delivered
18535,7442,2022-11-10,Delivered
18536,726,2024-01-21,Delivered
18537,9244,2025-03-02,Delivered
18538,985,2024-02-13,Delivered
18539,7822,2023-11-29,Delivered
18540,2596,2025-01-06,Delivered
18541,1335,2024-07-16,Delivered
18542,8147,2023-08-15,Delivered
18543,742,2024-05-10,Cancelled
18544,8126,2022-03-01,Delivered
18545,7295,2022-12-31,Delivered
18546,2778,2022-11-30,Returned
18547,3562,2023-07-18,Delivered
18548,5842,2025-05-05,Delivered
18549,9336,2022-01-19,Delivered
18550,1178,2024-01-26,Delivered
18551,7207,2023-03-16,Delivered
18552,9436,2022-09-25,Delivered
18553,2865,2023-12-10,Delivered
18554,1722,2024-03-07,Delivered
18555,6034,2023-12-20,Delivered
18556,3711,2022-01-30,Delivered
18557,7890,2021-11-12,Delivered
18558,5799,2022-10-01,Delivered
18559,6442,2022-10-25,Delivered
18560,6528,2023-05-12,Delivered
18561,4724,2024-02-07,Delivered
18562,9168,2023-05-03,Delivered
18563,4623,2022-07-07,Cancelled
18564,2560,2022-11-14,Cancelled
18565,2852,2023-11-24,Delivered
18566,9485,2021-11-29,Cancelled
18567,690,2023-07-22,Delivered
18568,6855,2023-12-13,Delivered
18569,8284,2024-08-20,Delivered
18570,6755,2021-11-23,Returned
18571,7508,2022-02-26,Delivered
18572,363,2024-06-17,Cancelled
18573,3665,2021-08-10,Delivered
18574,1613,2024-08-23,Delivered
18575,7807,2021-07-15,Delivered
18576,8551,2023-09-27,Delivered
18577,6414,2024-03-21,Delivered
18578,1016,2022-04-08,Delivered
18579,6007,2024-06-28,Delivered
18580,996,2022-06-05,Cancelled
18581,3322,2024-09-24,Delivered
18582,2205,2022-03-21,Returned
18583,7652,2024-06-24,Cancelled
18584,1552,2023-04-29,Delivered
18585,4237,2025-03-10,Cancelled
18586,8137,2024-05-15,Delivered
18587,2449,2024-12-17,Delivered
18588,492,2021-09-19,Delivered
18589,8296,2022-01-23,Cancelled
18590,4467,2025-03-26,Delivered
18591,8252,2024-03-07,Delivered
18592,3532,2022-06-03,Delivered
18593,5626,2023-03-12,Returned
18594,8324,2021-07-04,Returned
18595,5820,2025-06-16,Delivered
18596,9491,2022-02-23,Delivered
18597,2763,2022-06-27,Delivered
18598,2371,2023-10-05,Delivered
18599,5807,2024-06-15,Delivered
18600,4573,2021-12-22,Delivered
18601,3534,2025-01-19,Cancelled
18602,3771,2023-09-08,Delivered
18603,195,2023-04-05,Delivered
18604,7744,2024-09-13,Delivered
18605,7120,2022-09-07,Delivered
18606,5255,2023-05-13,Delivered
18607,7551,2024-04-11,Delivered
18608,3843,2022-05-29,Cancelled
18609,1671,2023-09-10,Delivered
18610,2260,2025-04-02,Delivered
18611,8720,2023-06-10,Delivered
18612,4041,2023-01-27,Delivered
18613,579,2023-02-06,Cancelled
18614,9826,2022-03-19,Returned
18615,6684,2023-01-10,Delivered
18616,2910,2025-06-20,Delivered
18617,9862,2023-04-21,Cancelled
18618,3435,2022-09-30,Delivered
18619,9439,2025-05-25,Delivered
18620,4112,2022-04-30,Delivered
18621,521,2022-03-08,Cancelled
18622,5724,2024-10-02,Delivered
18623,3760,2022-06-13,Delivered
18624,411,2022-08-19,Returned
18625,8057,2022-05-26,Delivered
18626,8580,2024-07-16,Delivered
18627,7768,2023-06-24,Delivered
18628,8695,2021-12-31,Delivered
18629,5050,2021-12-14,Delivered
18630,1731,2022-09-15,Delivered
18631,7631,2023-12-17,Cancelled
18632,4827,2023-03-25,Delivered
18633,2216,2025-06-06,Delivered
18634,531,2023-03-03,Delivered
18635,6529,2022-05-03,Delivered
18636,9576,2024-11-07,Delivered
18637,7598,2022-11-01,Delivered
18638,2036,2023-12-26,Delivered
18639,7605,2021-09-10,Delivered
18640,5941,2024-01-10,Delivered
18641,6610,2023-11-16,Delivered
18642,1150,2025-03-28,Delivered
18643,8308,2023-08-23,Delivered
18644,4305,2022-08-13,Delivered
18645,179,2022-09-21,Delivered
18646,4772,2024-04-10,Cancelled
18647,2859,2023-02-16,Delivered
18648,3144,2021-06-26,Delivered
18649,8520,2022-02-18,Delivered
18650,4542,2021-09-25,Returned
18651,2159,2023-06-19,Delivered
18652,4581,2025-03-10,Delivered
18653,5893,2023-12-15,Delivered
18654,7729,2025-06-07,Delivered
18655,6493,2024-12-15,Delivered
18656,6247,2023-11-06,Delivered
18657,3220,2021-08-16,Delivered
18658,3808,2022-12-12,Delivered
18659,5586,2023-11-18,Cancelled
18660,3601,2022-04-17,Returned
18661,8470,2021-07-08,Delivered
18662,3707,2022-10-29,Delivered
18663,6093,2024-07-17,Delivered
18664,2452,2021-12-28,Delivered
18665,9397,2022-07-06,Delivered
18666,459,2023-11-02,Delivered
18667,1917,2024-04-10,Cancelled
